epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,autocorr_step_4,autocorr_step_5,autocorr_step_6,autocorr_step_7,free_fid,clamped_fid
29,0.014433915726840496,0.011083189398050308,0.006135800387710333,0.01377902552485466,0.009517937898635864,0.01325810793787241,0.012004170566797256,0.012035231105983257,31.16,30.74
30,0.0036860816180706024,0.008251548744738102,0.008610221557319164,0.012828036211431026,0.016030656173825264,0.012414524331688881,0.01005813479423523,0.009839551523327827,31.81,31.65
31,0.0033260760828852654,0.010473532602190971,0.00672081159427762,0.006448056548833847,0.012459492310881615,0.009752506390213966,0.007639772724360228,0.011228272691369057,33.29,31.9
32,0.0036149239167571068,0.007152577396482229,0.004791098181158304,0.00821257196366787,0.01281090546399355,0.007312096655368805,0.011585293337702751,0.007625387515872717,31.75,29.83
33,0.0015536276623606682,0.007810307666659355,0.0077767339535057545,0.010044035501778126,0.018534570932388306,0.012271410785615444,0.00901209656149149,0.010333250276744366,31.01,29.03
34,0.01786639727652073,0.003713161451742053,0.011415555141866207,0.009417637251317501,0.007451764307916164,0.011251339688897133,0.00976550579071045,0.00593302957713604,31.82,28.72
35,0.009646834805607796,0.007350411266088486,0.012581367045640945,0.010157816112041473,0.012787342071533203,0.016484765335917473,0.006216615904122591,0.01356295682489872,30.33,28.39
36,0.013332176953554153,0.006477247923612595,0.006442587822675705,0.005089003127068281,0.00465353112667799,0.007112816907465458,0.008254234679043293,0.007515205070376396,29.85,29.3
37,0.012363988906145096,0.01036123838275671,0.011479854583740234,0.007538910955190659,0.007676567882299423,0.008435792289674282,0.006681755185127258,0.013810180127620697,29.64,28.98
38,0.004503211937844753,0.00762314023450017,0.011081177741289139,0.006979377940297127,0.004702518694102764,0.005086258053779602,0.010365759953856468,0.011786567978560925,30.66,28.49
39,0.02699732966721058,0.011384109035134315,0.016121698543429375,0.011531276628375053,0.006188546307384968,0.008700927719473839,0.008635257370769978,0.014702352695167065,30.87,29.49
40,0.012111995369195938,0.01598137989640236,0.013911053538322449,0.014172827824950218,0.00657061068341136,0.005155330058187246,0.009315975941717625,0.00526893325150013,29.05,27.84
41,0.008525469340384007,0.012053008191287518,0.014073733240365982,0.011282436549663544,0.019773317500948906,0.007634324952960014,0.0056131440214812756,0.008422230370342731,28.51,28.3
42,0.01767500676214695,0.017007926478981972,0.013183915056288242,0.0077192531898617744,0.012320277281105518,0.013825008645653725,0.009553812444210052,0.0041018095798790455,32.8,29.12
43,0.014428596943616867,0.009007858112454414,0.013618764467537403,0.012361354194581509,0.024373866617679596,0.014459348283708096,0.006405619904398918,0.007647228892892599,29.74,28.82
44,0.009586692787706852,0.007962378673255444,0.010815910063683987,0.015125053003430367,0.018778817728161812,0.010682527907192707,0.011720359325408936,0.009190068580210209,31.62,28.85
45,0.010853552259504795,0.01148309651762247,0.022561153396964073,0.016885053366422653,0.037537988275289536,0.010159340687096119,0.01009476836770773,0.007561005186289549,31.33,29.06
46,0.005688108503818512,0.010664957575500011,0.010177911259233952,0.013321803882718086,0.0307270847260952,0.009187635965645313,0.016837263479828835,0.012931481003761292,30.71,29.62
47,0.003944226074963808,0.012076327577233315,0.01093977689743042,0.008976317942142487,0.02582598477602005,0.012253373861312866,0.004404074978083372,0.010829192586243153,31.2,28.61
48,0.01685885712504387,0.00810996163636446,0.011872351169586182,0.00944290217012167,0.02751285955309868,0.010863137431442738,0.007120753172785044,0.009808160364627838,31.53,30.12
49,0.008940327912569046,0.009004626423120499,0.011380751617252827,0.013026026077568531,0.015689536929130554,0.00990335550159216,0.014074995182454586,0.01236205454915762,30.63,28.72
50,0.012393789365887642,0.01182512752711773,0.010417014360427856,0.006634908728301525,0.013671494089066982,0.007267984561622143,0.01306630577892065,0.011736623011529446,30.53,28.25
51,0.007953022606670856,0.0042773461900651455,0.007214623969048262,0.003076370107010007,0.009092860855162144,0.009236101061105728,0.010204524733126163,0.011625556275248528,31.72,31.07
52,0.0034599837381392717,0.005577291827648878,0.00500494847074151,0.005248747766017914,0.010939931496977806,0.009237963706254959,0.014379060827195644,0.00889951828867197,31.18,29.01
53,0.0016356812557205558,0.004663367755711079,0.007449586410075426,0.0022915934678167105,0.009152268059551716,0.0076591577380895615,0.015536855906248093,0.016171453520655632,29.76,29.38
54,0.008768097497522831,0.0036578248254954815,0.009604517370462418,0.0038065139669924974,0.011405636556446552,0.006387538276612759,0.0036487530451267958,0.010449150577187538,32.01,30.58
55,0.006732179317623377,0.007198681123554707,0.00785073358565569,0.005316302180290222,0.005372501909732819,0.012703127227723598,0.003474624129012227,0.010014844126999378,30.0,29.2
56,0.011104841716587543,0.0019072422292083502,0.018435973674058914,0.00800830963999033,0.00541261862963438,0.01568920537829399,0.010320617817342281,0.010248066857457161,30.0,28.01
57,0.009210728108882904,0.009105484932661057,0.0046033975668251514,0.01665496826171875,0.00682198628783226,0.007643023505806923,0.016035117208957672,0.011097242124378681,28.75,27.81
58,0.027883894741535187,0.01122969202697277,0.008095953613519669,0.017586125060915947,0.007859653793275356,0.009232443757355213,0.009338832460343838,0.009191721677780151,28.9,27.21
59,0.015525279566645622,0.008265914395451546,0.01943875476717949,0.017495913431048393,0.008604684844613075,0.009025337174534798,0.008410024456679821,0.006996481213718653,28.36,27.21
60,0.017944393679499626,0.014480795711278915,0.00756470300257206,0.019850628450512886,0.013961728662252426,0.005922524258494377,0.005052375141531229,0.009217362850904465,29.95,28.99
61,0.01193328108638525,0.010035022161900997,0.007538058795034885,0.012431495822966099,0.010088406503200531,0.0076790316961705685,0.009492522105574608,0.008160672150552273,30.2,28.07
62,0.0,0.013074749149382114,0.010398510843515396,0.008547482080757618,0.008860970847308636,0.007078813388943672,0.0078682666644454,0.009059817530214787,29.28,28.68
63,0.0020968641620129347,0.010812971740961075,0.017078999429941177,0.018819957971572876,0.01664726994931698,0.014491266570985317,0.008362311869859695,0.0075797527097165585,27.83,27.54
64,0.009740897454321384,0.007020457182079554,0.014583890326321125,0.005786317866295576,0.013591933064162731,0.015071941539645195,0.01104150153696537,0.00598286185413599,29.03,26.92
65,0.0024992688558995724,0.008419365622103214,0.006578775122761726,0.004521411377936602,0.009064621292054653,0.011550155468285084,0.008537453599274158,0.007567148655653,27.65,27.5
66,0.022856026887893677,0.004940316546708345,0.012063439935445786,0.008034806698560715,0.009148144163191319,0.012540426105260849,0.006640073377639055,0.014240892603993416,30.76,28.22
67,0.008129621855914593,0.0053773317486047745,0.007043375167995691,0.007952074520289898,0.006712942384183407,0.007190724369138479,0.008612911216914654,0.0072015756741166115,29.56,28.51
68,0.0152360200881958,0.005152883008122444,0.006245037075132132,0.00815085880458355,0.00913855992257595,0.0036242641508579254,0.012517035007476807,0.013406526297330856,33.4,28.73
69,0.010907188057899475,0.006264970172196627,0.008016690611839294,0.007147889118641615,0.014872938394546509,0.008412184193730354,0.007659889291971922,0.012189287692308426,30.68,28.2
70,0.013770874589681625,0.01170833595097065,0.013517498970031738,0.003965213429182768,0.005283696111291647,0.008768176659941673,0.006353108678013086,0.01190381869673729,30.48,29.18
71,0.012658395804464817,0.0108915064483881,0.01251901127398014,0.006107834633439779,0.003487648908048868,0.007848251610994339,0.010455652140080929,0.011970803141593933,28.52,28.06
72,0.0,0.012472559697926044,0.006772275548428297,0.01537332497537136,0.008012637495994568,0.006561932619661093,0.013208349235355854,0.01202742476016283,29.95,28.16
73,0.018026577308773994,0.020008040592074394,0.009258276782929897,0.006554936524480581,0.007812474854290485,0.013476554304361343,0.011122030206024647,0.01009004469960928,29.54,27.97
74,0.012870799750089645,0.01508361753076315,0.009472409263253212,0.014493610709905624,0.00873207114636898,0.01497604139149189,0.005841096397489309,0.007767330855131149,29.49,28.29
75,0.012280840426683426,0.013286290690302849,0.004709675908088684,0.010292348451912403,0.005857572890818119,0.013719217851758003,0.01523258164525032,0.013130560517311096,29.46,27.2
76,0.008313067257404327,0.01603282243013382,0.01206914521753788,0.012445344589650631,0.013215336948633194,0.006578856147825718,0.013356171548366547,0.011588341556489468,29.85,28.53
77,0.011902757920324802,0.012950601056218147,0.015813138335943222,0.016781799495220184,0.013568343594670296,0.01441948302090168,0.008967654779553413,0.011619831435382366,29.89,27.96
78,0.01046978309750557,0.014757576398551464,0.006592723075300455,0.010950801894068718,0.007053349632769823,0.005758995655924082,0.008353224955499172,0.011042000725865364,31.2,29.69
79,0.012818491086363792,0.009287599474191666,0.007773328106850386,0.01161606889218092,0.007155136205255985,0.005940190516412258,0.009235075674951077,0.008730757981538773,29.96,28.7
80,0.01565309800207615,0.008188849315047264,0.006807234138250351,0.006286425981670618,0.010943085886538029,0.007115618791431189,0.004150071647018194,0.006810791324824095,30.05,29.05
81,0.0008133270312100649,0.006008031312376261,0.00936436839401722,0.007962247356772423,0.014719627797603607,0.01807158626616001,0.010461537167429924,0.011724457144737244,28.24,27.52
82,0.005100051872432232,0.006978220771998167,0.009396478533744812,0.005327051039785147,0.014953874982893467,0.01786692999303341,0.008347013033926487,0.010331019759178162,29.4,27.89
83,0.004919559229165316,0.002089755143970251,0.013942813500761986,0.009553947485983372,0.005929679609835148,0.016901085153222084,0.008793295361101627,0.009836545214056969,29.88,29.2
84,0.0,0.0055199009366333485,0.0103470953181386,0.009110682643949986,0.007861538790166378,0.021275252103805542,0.008560673333704472,0.010807832702994347,30.06,28.06
85,0.010983990505337715,0.004784735385328531,0.011759397573769093,0.0074966722168028355,0.0049867406487464905,0.01592181622982025,0.007602647412568331,0.010161034762859344,28.71,27.61
86,0.015538216568529606,0.007736077066510916,0.011482274159789085,0.01001048181205988,0.0025921787600964308,0.01507629919797182,0.012320171110332012,0.008287637494504452,26.84,25.82
87,0.01980886235833168,0.0052254693582654,0.01064976304769516,0.011396809481084347,0.011328399181365967,0.013907338492572308,0.01286984607577324,0.006733218673616648,28.97,27.71
88,0.023339523002505302,0.006879330612719059,0.005128301680088043,0.00773827126249671,0.013637889176607132,0.011108696460723877,0.008599244989454746,0.010189441964030266,28.34,27.69
89,0.01374735962599516,0.0075292340479791164,0.006791366264224052,0.015106293372809887,0.016729356721043587,0.012724582105875015,0.008413656614720821,0.01338500902056694,28.11,27.61
90,0.016274427995085716,0.02021140605211258,0.007977630011737347,0.012882943265140057,0.012260779738426208,0.01013846043497324,0.010124791413545609,0.013907072134315968,30.42,27.19
91,0.006295050960034132,0.01007982436567545,0.00782699603587389,0.010803265497088432,0.014040287584066391,0.004804069176316261,0.0029790347907692194,0.0075839813798666,33.55,29.09
92,0.004420879762619734,0.007041010074317455,0.00938374362885952,0.013523880392313004,0.008540374226868153,0.009128727950155735,0.004887894727289677,0.011042742058634758,29.7,26.89
93,0.0007151283789426088,0.012314321473240852,0.014144212938845158,0.009304853156208992,0.006669293623417616,0.011035948991775513,0.014138439670205116,0.008345152251422405,27.77,27.54
94,0.011217941530048847,0.012731686234474182,0.011811917647719383,0.015889324247837067,0.013173691928386688,0.010419907048344612,0.014843783341348171,0.010423359461128712,29.76,27.33
95,0.0,0.01075564045459032,0.01367156021296978,0.008156404830515385,0.015661247074604034,0.0084995673969388,0.013307597488164902,0.008673497475683689,30.66,28.46
96,0.008813287131488323,0.009949595667421818,0.008702609688043594,0.009908413514494896,0.005447916686534882,0.007691686972975731,0.007583103142678738,0.007084628101438284,31.73,29.35
97,0.01158024650067091,0.008316739462316036,0.015442026779055595,0.0036917629186064005,0.0033199309837073088,0.006566787138581276,0.00998226273804903,0.008427481167018414,29.34,28.14
98,0.013732305727899075,0.012812641449272633,0.010661228559911251,0.004399408586323261,0.008218841627240181,0.01182061992585659,0.006700846832245588,0.007548369467258453,31.28,27.65
99,0.022001739591360092,0.004999721422791481,0.007029172033071518,0.006277793552726507,0.008010003715753555,0.01852736435830593,0.015455716289579868,0.014215446077287197,29.66,26.81
100,0.018857654184103012,0.007537025026977062,0.009282135404646397,0.004953957162797451,0.010094648227095604,0.012105278670787811,0.009790495038032532,0.01082665380090475,30.42,28.24
101,0.02756020426750183,0.01773335598409176,0.013593693263828754,0.006151989568024874,0.013390627689659595,0.013032072223722935,0.006681455299258232,0.011321255937218666,28.71,27.83
102,0.02636009082198143,0.022955307736992836,0.007226559799164534,0.007650429382920265,0.007749231997877359,0.00852435827255249,0.010900153778493404,0.007672372739762068,30.6,27.78
103,0.02999553084373474,0.010839355178177357,0.010791937820613384,0.015638547018170357,0.007249262183904648,0.004710176028311253,0.011298149824142456,0.012855088338255882,30.33,29.14
104,0.026086483150720596,0.01752442494034767,0.009080130606889725,0.014557992108166218,0.00557808019220829,0.007913465611636639,0.007343104109168053,0.008439010009169579,29.59,27.49
105,0.01323609333485365,0.013632613234221935,0.0064183184877038,0.01794644631445408,0.013770299032330513,0.00806310772895813,0.007355477660894394,0.017162654548883438,30.96,29.58
106,0.024809986352920532,0.010576918721199036,0.006004967726767063,0.01740630902349949,0.016146153211593628,0.010288968682289124,0.009168645367026329,0.004789226688444614,29.68,27.85
107,0.01675933040678501,0.012780305929481983,0.010456757619976997,0.015729891136288643,0.0036289978306740522,0.007526305969804525,0.008964194916188717,0.005974120926111937,30.5,27.96
108,0.011688790284097195,0.009910950437188148,0.01166531816124916,0.018757876008749008,0.004411354660987854,0.015709253028035164,0.01351371593773365,0.01012464053928852,30.91,29.15
109,0.00639190711081028,0.010829281993210316,0.008778254501521587,0.01709461770951748,0.008204669691622257,0.008524115197360516,0.008147211745381355,0.007728890981525183,33.39,30.26
110,0.003105001989752054,0.0060029602609574795,0.005956733599305153,0.01882476918399334,0.0163496695458889,0.007073694374412298,0.008552770130336285,0.014143407344818115,32.45,30.43
111,0.006861760281026363,0.006352870259433985,0.006155028939247131,0.014359663240611553,0.007874586619436741,0.007103737909346819,0.008277182467281818,0.009140338748693466,28.82,28.36
112,0.00622243108227849,0.0078016906045377254,0.004417872987687588,0.013743141666054726,0.012637636624276638,0.00653935968875885,0.008618325926363468,0.013596809469163418,29.88,28.38
113,0.005834448616951704,0.0025951960124075413,0.010231256484985352,0.013892148621380329,0.010372597724199295,0.015184484422206879,0.003794863121584058,0.015990404412150383,27.3,27.35
114,0.012258554808795452,0.00877389032393694,0.007161448244005442,0.01725180074572563,0.01333498116582632,0.01829654537141323,0.004132501315325499,0.010090995579957962,28.56,26.97
115,0.022108210250735283,0.003880782052874565,0.00968002900481224,0.010361721739172935,0.00664763618260622,0.019787847995758057,0.009405551478266716,0.0044308495707809925,27.45,25.92
116,0.0058822534047067165,0.005571532528847456,0.00583925936371088,0.006403567269444466,0.011834490112960339,0.00285304500721395,0.014962762594223022,0.005417251493781805,30.14,28.0
117,0.028331296518445015,0.006874387152493,0.007971360348165035,0.005244486965239048,0.007016388699412346,0.002718780655413866,0.008131829090416431,0.012266495265066624,29.69,28.54
118,0.027460552752017975,0.01500094123184681,0.00924168061465025,0.0027917856350541115,0.010595391504466534,0.0069773560389876366,0.0059492685832083225,0.009178177453577518,28.84,28.42
119,0.005968909244984388,0.014900045469403267,0.009647475555539131,0.0029054167680442333,0.006861755158752203,0.010768094100058079,0.00902507547289133,0.010012712329626083,30.52,27.73
120,0.0199817456305027,0.005845693405717611,0.00920760165899992,0.002740405732765794,0.005171903409063816,0.012104262597858906,0.008634001016616821,0.006641611456871033,28.97,27.28
121,0.034648869186639786,0.017815301194787025,0.0063239107839763165,0.006616705562919378,0.010750954039394855,0.01134573109447956,0.007930132560431957,0.010815136134624481,29.06,27.22
122,0.018631231039762497,0.016784965991973877,0.010094568133354187,0.014394049532711506,0.016965746879577637,0.012689583003520966,0.014305743388831615,0.013006442226469517,30.31,26.27
123,0.0064004031009972095,0.01649346761405468,0.01237495057284832,0.013730810955166817,0.013626922853291035,0.010040003806352615,0.010164470411837101,0.008650902658700943,29.33,28.02
124,0.01873624324798584,0.018606966361403465,0.010419335216283798,0.028212033212184906,0.013989917002618313,0.01533923577517271,0.015626536682248116,0.009492335841059685,31.31,28.43
125,0.004592022858560085,0.015956392511725426,0.012329048477113247,0.01430879719555378,0.008813083171844482,0.006660320796072483,0.004154721740633249,0.004664096515625715,32.43,26.58
126,0.010501322336494923,0.012421037070453167,0.007531140930950642,0.020404968410730362,0.008010096848011017,0.0050086937844753265,0.005194400902837515,0.008357379585504532,30.7,29.36
127,0.004012714605778456,0.016274038702249527,0.010909714736044407,0.02389172464609146,0.011268309317529202,0.008194094523787498,0.012913907878100872,0.005233505740761757,29.05,26.76
128,0.005834039766341448,0.014397528022527695,0.01362717617303133,0.02281288057565689,0.007891927845776081,0.0037579291965812445,0.015615097247064114,0.010720727033913136,28.63,27.89
129,0.007702293805778027,0.013159994967281818,0.007922875694930553,0.015762655064463615,0.005566473584622145,0.008141424506902695,0.007086168974637985,0.006410328671336174,30.1,27.4
130,0.01587589643895626,0.016094611957669258,0.009393000043928623,0.02188216708600521,0.006684945896267891,0.01153669785708189,0.007762764114886522,0.010416358709335327,29.4,28.0
131,0.006001774687319994,0.007949350401759148,0.009388665668666363,0.015440402552485466,0.007718293461948633,0.013236217200756073,0.012945435009896755,0.012970810756087303,30.47,28.64
132,0.004049076233059168,0.016121357679367065,0.016380522400140762,0.014848718419671059,0.01663964055478573,0.007325127720832825,0.012117473408579826,0.008560444228351116,29.54,27.57
133,0.015397046692669392,0.0060623157769441605,0.008433910086750984,0.011943682096898556,0.021439263597130775,0.008896727114915848,0.017437782138586044,0.012590032070875168,28.86,26.04
134,0.011554430238902569,0.005150316283106804,0.011216743849217892,0.009118649177253246,0.017521612346172333,0.007642116863280535,0.006524376571178436,0.005989415571093559,27.66,26.93
135,0.01565197855234146,0.007985896430909634,0.009677248075604439,0.013865815475583076,0.017165470868349075,0.010711167939007282,0.00715557299554348,0.008707082830369473,29.06,28.62
136,0.000632860348559916,0.010986773297190666,0.014078708365559578,0.012588192708790302,0.009263614192605019,0.007394261192530394,0.009953043423593044,0.006361925508826971,30.31,27.6
137,0.009244139306247234,0.003881517332047224,0.00968217384070158,0.005920383147895336,0.008413835428655148,0.008042450062930584,0.008996911346912384,0.006177251692861319,30.49,28.29
138,0.014767380431294441,0.006893894635140896,0.0031030455138534307,0.012276285327970982,0.013402692973613739,0.007847904227674007,0.013601474463939667,0.011382907629013062,28.67,27.36
139,0.0,0.008978517726063728,0.01121022179722786,0.008447972126305103,0.01530829630792141,0.014698374085128307,0.00995706208050251,0.008965402841567993,30.2,26.76
140,0.019658401608467102,0.004861532244831324,0.0071292659267783165,0.004521898925304413,0.014256803318858147,0.008679480291903019,0.010793976485729218,0.011562834493815899,28.39,27.11
141,0.0067141419276595116,0.00946726556867361,0.008541777729988098,0.005634939763695002,0.008552566170692444,0.005651054438203573,0.004316794686019421,0.012415323406457901,28.15,27.15
142,0.010770334862172604,0.01262758020311594,0.009818704798817635,0.009083231911063194,0.009059527888894081,0.011550350114703178,0.008014152757823467,0.009037488140165806,29.4,26.91
143,0.012913037091493607,0.00846931990236044,0.010975843295454979,0.009892505593597889,0.008296829648315907,0.007518566679209471,0.006686834618449211,0.012800552882254124,30.03,26.59
144,0.001567341503687203,0.004185953643172979,0.00954548828303814,0.01468582358211279,0.005506711080670357,0.0064985500648617744,0.009585114195942879,0.008223901502788067,29.14,26.75
145,0.008325478062033653,0.009820450097322464,0.008597314357757568,0.009225570596754551,0.0035498803481459618,0.014904394745826721,0.009736688807606697,0.0070623671635985374,30.88,27.23
146,0.008023282513022423,0.014155503362417221,0.00926945824176073,0.009330491535365582,0.0027853057254105806,0.017632797360420227,0.011234479025006294,0.012409199960529804,29.56,28.49
147,0.005662708077579737,0.008059659041464329,0.008255640044808388,0.009181453846395016,0.010776839219033718,0.008616137318313122,0.0052637443877756596,0.01144641637802124,31.31,27.81
148,0.000555803591851145,0.012028593569993973,0.01198752410709858,0.008485049940645695,0.010487501509487629,0.00614206725731492,0.0033622453920543194,0.008659862913191319,30.34,27.77
149,0.0,0.012734146788716316,0.007329081185162067,0.00726256612688303,0.01924598030745983,0.004877165891230106,0.009681249037384987,0.010833630338311195,28.96,26.65
