epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.0021001873537898064,0.0008021622779779136,0.0031054913997650146,0.06875826418399811,311.545326545957,311.1314685329244
2,0.0,0.0,0.002572704805061221,0.052294619381427765,70.36969020185185,67.49862492108093
3,0.002483574440702796,0.00028958902112208307,0.07067661732435226,0.04322776570916176,64.93804057500458,64.37870725337524
4,0.0,0.002568598138168454,0.028850719332695007,0.03877696767449379,65.37976405925173,62.680189573788596
5,0.0003848277556244284,0.002855972619727254,0.021598922088742256,0.030945124104619026,67.92983333884453,63.01758021651793
6,0.0,0.004937340971082449,0.020313909277319908,0.03265126794576645,73.5204820011605,62.61011827094518
7,0.004191082436591387,0.010057035833597183,0.012776303105056286,0.0329984575510025,72.60831260606872,58.34992000534106
8,0.009682239033281803,0.023415958508849144,0.008482008241117,0.022802917286753654,70.44474247263719,59.75726568965109
9,0.009066406637430191,0.026010194793343544,0.010221877135336399,0.030454397201538086,73.56406948187828,61.23575798975327
10,0.004892752040177584,0.04279423505067825,0.012433632276952267,0.0304256584495306,72.19195223800818,59.773646024392036
11,0.009261135011911392,0.0668225884437561,0.009024431928992271,0.046433690935373306,72.55417104663445,57.07336591155914
12,0.022121667861938477,0.05117024853825569,0.010685918852686882,0.041726212948560715,68.02143459275402,58.688022184651004
13,0.006929479073733091,0.04584423825144768,0.013035327196121216,0.040465448051691055,63.17092107923688,56.24789064116604
14,0.013720842078328133,0.04808138683438301,0.008562196977436543,0.03576405718922615,71.05736299806793,59.50268151394093
15,0.023018507286906242,0.060633547604084015,0.009463456459343433,0.04100276902318001,64.04935075725987,55.82663216502641
16,0.03484008088707924,0.04753073677420616,0.008410089649260044,0.03643452003598213,66.93142943245644,58.05850272469439
17,0.0261867493391037,0.06286569684743881,0.00881445687264204,0.04513615369796753,65.9524003798413,54.84630301476258
18,0.03167928010225296,0.05971091240644455,0.0065801749005913734,0.047860682010650635,62.25500642878362,55.72859212952312
19,0.02341068536043167,0.04025605693459511,0.00906491931527853,0.038391467183828354,66.03642740762857,56.96918832860126
20,0.029708687216043472,0.0707678571343422,0.006806224584579468,0.043280210345983505,68.58228121789529,58.661108119282744
