epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.0,0.003096725093200803,0.010924234986305237,0.1013098657131195,311.545326545957,311.1314685329244
2,0.0028764684684574604,0.0,0.006255399901419878,0.06779696047306061,68.7747029977574,45.982972287968636
3,0.024968203157186508,0.0014437759527936578,0.005032369866967201,0.059231895953416824,44.54437292904444,38.577313904934755
4,0.012511258013546467,0.002195175038650632,0.052045490592718124,0.05049462243914604,34.374218691090846,28.447886186024846
5,0.0291207954287529,0.011263874359428883,0.06056097522377968,0.07199718803167343,37.96587078171595,28.256913392268274
6,0.09104562550783157,0.02078390121459961,0.08324050903320312,0.06820324808359146,32.91099206938807,24.993652520378845
7,0.13390325009822845,0.036404598504304886,0.06348603218793869,0.08608663082122803,27.685857687738917,25.55777997855543
8,0.1779816895723343,0.06777771562337875,0.06093638762831688,0.06319498270750046,30.86669921954197,23.467961347361353
9,0.20783378183841705,0.07383927702903748,0.07762960344552994,0.07737403362989426,25.08344725865902,23.175450149871892
10,0.22868582606315613,0.07423033565282822,0.05876189470291138,0.06810993701219559,24.28175677185166,22.895053229118616
11,0.2178410291671753,0.011570748873054981,0.047079458832740784,0.08378168195486069,24.334907811580166,23.06694935379315
12,0.20172005891799927,0.007110606413334608,0.04308658838272095,0.07599017024040222,33.37333742405133,27.08272760073001
13,0.19724085927009583,0.0025374421384185553,0.043080225586891174,0.0854622945189476,28.96595324602316,25.501707703604865
14,0.16636794805526733,0.007793273776769638,0.04149194061756134,0.06968558579683304,27.401583734565918,25.34401635905553
15,0.18143820762634277,0.009473402053117752,0.031800802797079086,0.08708368241786957,25.351705445290378,22.849398092796918
16,0.1747576892375946,0.01945682428777218,0.04147592559456825,0.06895795464515686,26.5063112278508,23.62439225518932
17,0.14712437987327576,0.046087607741355896,0.034143298864364624,0.07726965099573135,29.934295850601757,25.058565942444233
18,0.1520160585641861,0.030113453045487404,0.03435118496417999,0.09049802273511887,25.29897165192949,23.174766024973167
19,0.08961836248636246,0.0596001073718071,0.017014212906360626,0.07310103625059128,26.44850868020231,25.27710764763856
20,0.11547692865133286,0.059474390000104904,0.007836159318685532,0.06370406597852707,29.25198704069598,27.394390784042173
