epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.001149783842265606,1.0222209311905317e-05,0.018883684650063515,0.035605259239673615,311.545326545957,311.1314685329244
2,0.0089737419039011,0.0012530183885246515,0.055986735969781876,0.03989991918206215,78.58812339483569,70.51965943625493
3,0.014333266764879227,0.025143463164567947,0.04414061829447746,0.03369748592376709,64.20694396451165,62.04372881584959
4,0.014767504297196865,0.09284733235836029,0.0337151437997818,0.02537572756409645,63.66057889578761,61.32488113367879
5,0.04559022933244705,0.07652904093265533,0.03195589408278465,0.01663476601243019,66.1071694402196,62.880731963743784
6,0.04186995327472687,0.08490575850009918,0.02828429453074932,0.014189111068844795,70.55284605940909,65.60009365433348
7,0.037546850740909576,0.07820127159357071,0.02812143787741661,0.01869942806661129,70.23277579718948,64.19058318718083
8,0.027929555624723434,0.029670357704162598,0.025682790204882622,0.0017494246130809188,68.3313160214806,63.31529507395089
9,0.0606655552983284,0.0287880077958107,0.02906099706888199,0.0021224606316536665,75.78409632800961,70.60234968042593
10,0.047373950481414795,0.02437787689268589,0.02583582140505314,0.0011335748713463545,75.21351593628697,69.46563957600628
11,0.04136860370635986,0.0315747931599617,0.01935357041656971,0.0014513034839183092,76.57941470751794,68.8664014060501
12,0.04552916809916496,0.03061882220208645,0.01788777858018875,0.003212081966921687,79.62709862684716,71.29356439129873
13,0.05746427923440933,0.022098731249570847,0.024141239002346992,0.002826347481459379,79.32123083673727,72.79587946267438
14,0.03752734512090683,0.019301140680909157,0.017116796225309372,0.0009404338779859245,81.73561865202703,74.69435650574317
15,0.03148222714662552,0.031674161553382874,0.017027368769049644,0.0011845125118270516,76.86745174896797,71.17078861484521
16,0.03337943181395531,0.02136239968240261,0.019045677036046982,0.0014239546144381166,80.0381503592121,71.20670781113293
17,0.03772097826004028,0.03171960636973381,0.021053757518529892,0.0016846648650243878,78.29176747137825,71.22393530214006
18,0.029778558760881424,0.020505132153630257,0.013937221840023994,0.0019251778721809387,77.59739241116378,71.83615705900147
19,0.013945392332971096,0.014130601659417152,0.024101335555315018,0.0023626305628567934,82.96164372637429,75.50129119193912
20,0.008349284529685974,0.024684157222509384,0.021359963342547417,0.002801893511787057,84.35126789163806,75.75730457318605
