epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.016454370692372322,0.011627602390944958,0.06093481555581093,0.014374550431966782,311.545326545957,311.1314685329244
2,0.01255649421364069,0.10536114126443863,0.0380118303000927,0.007032258436083794,98.08801014658945,96.57264166556874
3,0.13730119168758392,0.053095802664756775,0.01385495625436306,0.00023404927924275398,106.80543288367375,102.25367183211253
4,0.31724587082862854,0.06989458203315735,0.015931405127048492,0.003004811005666852,100.75566068841218,96.0993907217318
5,0.4385329782962799,0.06855589151382446,0.021090909838676453,0.0029967869631946087,132.94033860784697,130.59543635327526
6,0.3067210018634796,0.06632112711668015,0.024020999670028687,0.0008822722593322396,146.09036871003363,145.51600063605878
7,0.2370741367340088,0.061699528247117996,0.02092336118221283,0.0007166721043176949,141.39044047828403,142.58122787903747
8,0.23539014160633087,0.053693488240242004,0.02462298795580864,0.0005715464940294623,151.22180221223633,150.53985465318277
9,0.2811269760131836,0.06862995773553848,0.0233150627464056,0.001091495854780078,154.39774237697318,155.15525950401212
10,0.28680089116096497,0.06070442870259285,0.01840260438621044,0.0003388315381016582,146.82574155347945,151.58929901392548
11,0.28076478838920593,0.06819965690374374,0.0117180235683918,0.00027190434047952294,151.3756998083731,155.1746586567786
12,0.2554161846637726,0.0653967559337616,0.009199010208249092,0.0002408234722679481,144.2592583381708,145.2983069002222
13,0.2500331699848175,0.06824439018964767,0.012440928258001804,0.0008468365995213389,151.07857211122246,152.10784119225855
14,0.2681162357330322,0.06774991750717163,0.012793285772204399,0.001084817573428154,147.4559884699402,149.57113937370136
15,0.22911132872104645,0.07434310019016266,0.01327576208859682,9.182006760966033e-05,154.26585890257303,155.1655958598151
16,0.22200946509838104,0.05923978611826897,0.017969543114304543,0.0008591988007538021,151.8312630770203,154.86076086573033
17,0.2411877065896988,0.0679389238357544,0.015964768826961517,0.00026683229953050613,145.56323394403833,147.72565536938876
18,0.18981128931045532,0.06041724234819412,0.01042398065328598,0.00045949287596158683,150.12945046700483,152.9323514110473
19,0.23608562350273132,0.05621519312262535,0.016611887142062187,0.0,154.6585303710041,155.65302181319063
20,0.2081896960735321,0.06375504285097122,0.012374844402074814,0.0,148.71419962079787,150.2642303068229
