epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
0,0.0,0.0,5.4115394050313625e-06,0.00012524737394414842,311.4984886702432,311.08611249578706
1,0.0,0.001040275557897985,0.00031411758391186595,0.02800903096795082,109.04966585136492,103.6058043185925
2,0.0,0.002281562425196171,0.02206929586827755,0.01883557066321373,109.22107386423477,99.93262422313049
3,0.004109733272343874,0.003529237350448966,0.03756343573331833,0.01615344174206257,101.52990924126937,94.648339530491
4,0.003964159172028303,0.014829317107796669,0.037920087575912476,0.0093296580016613,112.77683102358753,102.44691113102704
5,0.0037357169203460217,0.011629403568804264,0.03252718225121498,0.013559362851083279,114.16032148598441,99.92832632052858
6,0.017581645399332047,0.03140176087617874,0.036701835691928864,0.009652141481637955,106.7792774487906,96.9101661222571
7,0.002291501732543111,0.026011457666754723,0.024713849648833275,0.00671036122366786,112.76402577486624,100.61777776638769
8,0.015398821793496609,0.01919865608215332,0.022156469523906708,0.003479907987639308,115.7541292221934,103.79704505611505
9,0.01459519099444151,0.007870775647461414,0.02556977979838848,0.0018754133488982916,115.80513939253203,104.84036099857519
10,0.019477199763059616,0.009763259440660477,0.02597743272781372,0.004083999432623386,106.89061639128207,96.20928259245574
11,0.018917810171842575,0.015022436156868935,0.016183843836188316,0.001592862419784069,104.19010487776495,96.18227055723298
12,0.03428305685520172,0.02073555439710617,0.01746654510498047,0.0013700473355129361,109.5249267485137,100.43865029053507
13,0.02864869311451912,0.015294263139367104,0.017707431688904762,0.0024715173058211803,114.8243619362674,103.87065345491095
14,0.027074169367551804,0.013100404292345047,0.015189834870398045,0.0019061457132920623,110.68702219131706,99.22608681973227
15,0.03729966655373573,0.01651984266936779,0.017306020483374596,0.002497849753126502,108.06458188069854,98.87344577515873
16,0.04215815290808678,0.01218038983643055,0.01614086888730526,0.002938187448307872,111.26825257461411,99.33622758154718
17,0.04621151462197304,0.013347713276743889,0.027580467984080315,0.002633339026942849,112.79017714823223,100.03172132523031
18,0.034772858023643494,0.015132144093513489,0.02602916583418846,0.0009213670273311436,111.97373039253472,99.63014099240723
19,0.028494564816355705,0.01704356074333191,0.01990864984691143,0.0015643284423276782,112.2573022790597,101.6081110527042
20,0.03453988581895828,0.013373593799769878,0.024976510554552078,0.000504528172314167,109.29317553181059,99.74077039286232
