epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.0033991197124123573,8.346357935806736e-05,0.005625843070447445,0.051898665726184845,311.5432436027779,311.13021371853563
2,0.0,0.0002815380285028368,0.0011057528899982572,0.06918871402740479,103.91392914880794,48.75100560983182
3,0.004531516693532467,0.0008125907625071704,0.0025022432673722506,0.05389319360256195,44.330018951151374,39.207961014483345
4,0.008252998813986778,0.0,0.0055038416758179665,0.05808966979384422,45.2677798303622,35.046745422109666
5,0.009264709427952766,0.0037806453183293343,0.007502942346036434,0.07076416164636612,34.07959469205488,29.894014978545215
6,0.006265170872211456,0.0015881237341091037,0.027527008205652237,0.07119884341955185,34.6170203588961,31.512529790144583
7,0.016869990155100822,0.0012284173863008618,0.03797450289130211,0.08033515512943268,32.871106602612656,29.53188532051604
8,0.032953161746263504,0.005209686700254679,0.04299244284629822,0.05216241627931595,31.827429774222338,29.899043831508834
9,0.039562616497278214,0.011187320575118065,0.0481642484664917,0.07374823093414307,36.80842846688574,29.789100595573245
10,0.08742842823266983,0.011837810277938843,0.031072309240698814,0.05985001474618912,30.386268647955575,28.36302759936956
11,0.12049894779920578,0.019346637651324272,0.02425740659236908,0.0766245573759079,31.461597790459763,26.856154254747906
12,0.13922207057476044,0.018946729600429535,0.03495483845472336,0.07101140171289444,33.895231066363806,30.00931226232072
13,0.1700407713651657,0.022546619176864624,0.021131031215190887,0.08306275308132172,34.259012473156844,30.20053363150521
14,0.13278013467788696,0.021323872730135918,0.01831948757171631,0.06837094575166702,37.79526902740406,31.073954783595724
15,0.16566646099090576,0.020868223160505295,0.010637176223099232,0.08304201811552048,34.25972981006137,31.400184177931607
16,0.1536889672279358,0.02897760085761547,0.013966349884867668,0.06953831762075424,37.771593843819204,32.93311618650466
17,0.1368609070777893,0.033908065408468246,0.025682061910629272,0.07975169271230698,39.91818273226116,33.52126737527442
18,0.1651231199502945,0.022928914055228233,0.021356754004955292,0.07978583872318268,38.05223192204204,33.13801800940374
19,0.14597861468791962,0.025466646999120712,0.03608565405011177,0.06653313338756561,37.36625767011461,33.749680709973376
20,0.1432691216468811,0.02346353977918625,0.02634287253022194,0.0581301674246788,44.28833407993116,37.16274698449112
