epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.009689112193882465,0.00620197644457221,0.05026577413082123,0.02595982514321804,311.545326545957,311.1314685329244
2,0.027744032442569733,0.11509086936712265,0.02464270032942295,0.019394319504499435,100.66648345197058,97.65581472382377
3,0.0809708684682846,0.10482168942689896,0.043919190764427185,0.00885731540620327,80.31807278720919,76.84395808333264
4,0.31909817457199097,0.05323835089802742,0.03232307732105255,0.005318623501807451,86.40266157364866,78.13211103351054
5,0.2940065562725067,0.08202295005321503,0.02832702361047268,0.004994021262973547,88.37644953395537,86.60462579796763
6,0.33364665508270264,0.07018406689167023,0.02929708920419216,0.013408121652901173,104.58855053915687,99.29691545440744
7,0.35523372888565063,0.07255595922470093,0.026310943067073822,0.00020818192570004612,100.30025996984017,99.09919581345011
8,0.2950875461101532,0.05877946317195892,0.025134282186627388,0.005975143983960152,111.82288185934095,110.3243020962355
9,0.24765220284461975,0.06200799345970154,0.03658270835876465,0.0009622180368751287,122.20783303283733,121.8520051098472
10,0.2485569268465042,0.05964691936969757,0.027820145711302757,0.005916542373597622,129.06327136450955,130.43648437370265
11,0.19422471523284912,0.0678139254450798,0.029245156794786453,0.0018862041179090738,129.45893814503034,130.77224954224482
12,0.18119846284389496,0.0522325225174427,0.02315804921090603,0.0018325954442843795,125.92889989988046,125.08052312327197
13,0.18073776364326477,0.06804990768432617,0.02540898509323597,0.004075909964740276,126.46108051042987,126.94843491265974
14,0.1743934005498886,0.057229239493608475,0.021370772272348404,0.006976406555622816,124.39772184651892,124.52152227468684
15,0.14604772627353668,0.06979884207248688,0.02530665509402752,0.004543339367955923,127.24828708477366,124.29922749988702
16,0.14169558882713318,0.04864875227212906,0.021776489913463593,0.004780522082000971,118.1631086941423,117.3548356831912
17,0.19037295877933502,0.05479917302727699,0.02348227985203266,0.002666063606739044,117.00545403839226,117.85762063815818
18,0.16582176089286804,0.05165738984942436,0.024254953488707542,0.0009579622419551015,122.84804077010122,122.68038416597872
19,0.1891603022813797,0.0433141365647316,0.022159064188599586,0.008171229623258114,124.00689444528089,124.3976428549633
20,0.17358973622322083,0.052899319678545,0.0172109417617321,0.004545515403151512,121.55962511647138,120.92954420928106
