epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.0,0.001182718202471733,0.012158569879829884,0.08648528903722763,311.545326545957,311.1314685329244
2,0.016009097918868065,0.002754134824499488,0.035306647419929504,0.0353064127266407,70.79596170849504,63.179617722123595
3,0.020312266424298286,0.009267428889870644,0.04746246337890625,0.07109276950359344,69.75583685189963,47.03881187907311
4,0.017214182764291763,0.04443566873669624,0.10726870596408844,0.06257473677396774,40.58252675194714,39.56567899749842
5,0.03140101209282875,0.18891410529613495,0.088729627430439,0.08130238950252533,39.16050827251411,34.15539285898825
6,0.05775054916739464,0.24544310569763184,0.10662677884101868,0.0626431331038475,39.2796662700984,33.11912242547709
7,0.1457880437374115,0.244192436337471,0.07858355343341827,0.08023729175329208,43.159674510753035,34.278170934833156
8,0.19039790332317352,0.2103203535079956,0.05436813086271286,0.061015184968709946,40.51803538733134,32.00414334591588
9,0.2691636085510254,0.21377065777778625,0.06766371428966522,0.05947671830654144,39.130518351314265,31.456069536556555
10,0.2584809362888336,0.1591639518737793,0.01750659942626953,0.0655936747789383,36.22782511649109,30.822282183923107
11,0.3054863214492798,0.1129324808716774,0.020069079473614693,0.07937827706336975,38.39306807814805,32.949246902743624
12,0.204786479473114,0.10827229171991348,0.013060348108410835,0.07586384564638138,34.66488875950756,33.156024580990305
13,0.15945491194725037,0.0978550910949707,0.009360920637845993,0.08842754364013672,38.131138002997204,34.45127473835822
14,0.15615694224834442,0.09261880815029144,0.023869169875979424,0.06815891712903976,40.07952894191638,35.57352107925573
15,0.15490204095840454,0.11959798634052277,0.014374624006450176,0.08202290534973145,38.78841494394587,34.13347101318743
16,0.12634770572185516,0.08439480513334274,0.03489527106285095,0.06432917714118958,45.74600399641119,34.62272027108858
17,0.09623026847839355,0.07850094884634018,0.028136415407061577,0.07708858698606491,38.23460671890274,33.12364022262332
18,0.14894315600395203,0.048192109912633896,0.026707006618380547,0.08247293531894684,33.769208238775434,33.349933956280495
19,0.09372768551111221,0.05796332657337189,0.038203537464141846,0.07103114575147629,37.785893092706004,34.95993805058242
20,0.05245219171047211,0.05267792567610741,0.01575758121907711,0.053952593356370926,38.18466312701051,35.047486269447916
