epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.007753159385174513,0.004414372146129608,0.004578824620693922,0.08260209858417511,311.545326545957,311.1314685329244
2,0.01643441803753376,0.0015608366811648011,0.025616655126214027,0.07559819519519806,74.46927454016057,61.018534964472536
3,0.04564632475376129,0.02774112857878208,0.07972992956638336,0.06359513849020004,58.11193160221325,49.67050305829116
4,0.04058906063437462,0.15302342176437378,0.13982005417346954,0.03797786682844162,50.225984787319305,42.88921930821965
5,0.1958015412092209,0.20972959697246552,0.112680584192276,0.08223912864923477,43.67927076652205,41.37179956534487
6,0.5250381231307983,0.26278454065322876,0.1318114548921585,0.07039967179298401,39.729948045268486,36.7087029600502
7,0.5399287939071655,0.19401448965072632,0.09274549037218094,0.07883232831954956,37.59661847525055,35.38358952020147
8,0.529633641242981,0.12545552849769592,0.08294659107923508,0.07158549875020981,47.40517152510941,37.833334695408126
9,0.5525058507919312,0.09080007672309875,0.0830288752913475,0.07268523424863815,42.09326286013055,36.48683233451766
10,0.45410627126693726,0.09837239980697632,0.03686104342341423,0.07059317082166672,41.73490445593737,37.23855149871838
11,0.37916991114616394,0.05079443007707596,0.03335679695010185,0.08132508397102356,37.50067573833246,36.12252072575612
12,0.329365074634552,0.04086555540561676,0.014478296972811222,0.06943096965551376,41.2221427597008,37.294335623660686
13,0.30924054980278015,0.032179661095142365,0.03247598558664322,0.09135344624519348,47.8405506845734,35.728169094563924
14,0.29217004776000977,0.034180883318185806,0.011804156005382538,0.059849366545677185,43.710689558247026,38.2645070641002
15,0.29705551266670227,0.02292577177286148,0.011351726949214935,0.07573723793029785,49.87822982119903,35.68431780486986
16,0.25772860646247864,0.010899417102336884,0.017990009859204292,0.06817331910133362,47.75531251544521,35.72748007678416
17,0.2310246229171753,0.006944597698748112,0.02446792460978031,0.07595482468605042,38.356423264090665,35.121165796102105
18,0.28332871198654175,0.012474853545427322,0.01684282161295414,0.08631645143032074,47.16942949014859,35.93390413917447
19,0.2549569010734558,0.022288236767053604,0.027801385149359703,0.06883035600185394,39.8413700882511,36.45392041732143
20,0.2735999524593353,0.030807344242930412,0.021749097853899002,0.06402090191841125,42.79811218091473,39.94163553919995
