epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.0002077621320495382,0.0005180002772249281,0.007583108264952898,0.10706637799739838,311.5432436027779,311.13021371853563
2,0.015336476266384125,0.0009178349282592535,0.005670757964253426,0.06435635685920715,55.60526612729828,48.285591791518556
3,0.021053826436400414,0.000387681124266237,0.009249424561858177,0.056273452937603,47.78928201277327,33.8512147941064
4,0.0,0.0014286471996456385,0.022174198180437088,0.07342561334371567,41.380865085840924,26.988297586701236
5,0.018695196136832237,0.00878212507814169,0.029321417212486267,0.06776376068592072,36.436967709294294,27.450314742776754
6,0.05444526672363281,0.015075859613716602,0.05094318091869354,0.06904376298189163,31.968808856519246,24.783916191061138
7,0.08822888880968094,0.018603559583425522,0.057936109602451324,0.08965427428483963,27.712890723610315,23.792845948218286
8,0.12841570377349854,0.05079542472958565,0.03732158988714218,0.07311837375164032,25.322849411035918,24.22044115583816
9,0.1474165916442871,0.0664372518658638,0.030417615547776222,0.07677271962165833,25.114186332606153,22.253941316855276
10,0.10313266515731812,0.07829977571964264,0.01431900542229414,0.0512448288500309,31.490728702178444,21.96093822193731
11,0.09729918092489243,0.035069406032562256,0.0435430072247982,0.07422023266553879,38.33089310561374,22.578654598064134
12,0.08620861917734146,0.02510051615536213,0.040519408881664276,0.07739676535129547,26.725654605230545,24.173178965660526
13,0.1009727418422699,0.0250778216868639,0.032418228685855865,0.08563866466283798,28.882722586288253,24.66075899479509
14,0.06650682538747787,0.015131673775613308,0.029492778703570366,0.07190680503845215,24.09312419371136,22.361042431957486
15,0.07049255818128586,0.01343085989356041,0.023576561361551285,0.0866461768746376,28.191164647576187,24.148160567098955
16,0.05443677678704262,0.01508269552141428,0.025843393057584763,0.0655582919716835,26.381066676470567,24.339489467220915
17,0.04001695662736893,0.015172009356319904,0.031516797840595245,0.08261464536190033,32.97671981453513,25.71959314516809
18,0.036967478692531586,0.015658948570489883,0.017327439039945602,0.09021665155887604,25.93332144857493,24.07813364891092
19,0.021117575466632843,0.035081300884485245,0.012724516913294792,0.06946723163127899,26.666909304175192,25.6336378338857
20,0.037013716995716095,0.04093001410365105,0.01177177019417286,0.05979004129767418,29.113883682768716,25.06955186259046
