epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.001626041834242642,0.0016316407127305865,0.01260626781731844,0.0753558948636055,311.545326545957,311.1314685329244
2,0.0,0.0,0.009272286668419838,0.06134939193725586,57.47709479806241,49.33430370642708
3,0.008452205918729305,0.002473172964528203,0.06289042532444,0.0630175992846489,46.38772691160352,42.44955568563978
4,0.011668471619486809,0.0,0.14107702672481537,0.06042123958468437,43.551050570069975,41.04858492278203
5,0.01678532175719738,0.005921060219407082,0.12829983234405518,0.06489864736795425,43.252699999066095,40.04659270952655
6,0.011460985988378525,0.009216624312102795,0.09833860397338867,0.06487730145454407,41.43962380194728,38.65304005376407
7,0.011247741989791393,0.022524630650877953,0.0831693708896637,0.0664948895573616,42.109637657135806,38.115135260101226
8,0.041512973606586456,0.03312738984823227,0.06745105981826782,0.05714310333132744,43.54537588535669,38.78724128037129
9,0.039764855057001114,0.10698322206735611,0.06249547004699707,0.06521203368902206,37.858025591553,34.70550264174824
10,0.07038094103336334,0.17265278100967407,0.05256206914782524,0.06415233016014099,39.62261775545477,37.62468660163972
11,0.06477084010839462,0.1685573160648346,0.04444587603211403,0.05986498296260834,41.06620938792696,36.02379795114794
12,0.09885004162788391,0.1692039966583252,0.04053615406155586,0.060713447630405426,42.73569118229287,38.55055523822935
13,0.07193642109632492,0.17649249732494354,0.047412190586328506,0.07280189543962479,43.058712585138494,38.7742584704466
14,0.07730016857385635,0.12095016986131668,0.03435923904180527,0.05739910155534744,44.92160375762981,40.778760003582846
15,0.09871727973222733,0.13944073021411896,0.04008501395583153,0.07092341035604477,44.306920601321764,39.32787219163396
16,0.06868835538625717,0.10149738937616348,0.03633084520697594,0.06274694949388504,44.10057438482974,39.97729353601153
17,0.06369493156671524,0.09179435670375824,0.035933006554841995,0.060890596359968185,43.34447048959831,39.440072706963036
18,0.0608217753469944,0.07884734869003296,0.028959965333342552,0.06402478367090225,43.046127284827065,40.36801715541992
19,0.07111073285341263,0.045998625457286835,0.028036070987582207,0.06622842699289322,46.638196090251,41.22430405089864
20,0.0710841715335846,0.06095251813530922,0.02425730600953102,0.05312105640769005,46.52554885291866,42.89166070801602
