epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.0001056397522916086,0.0024600273463875055,0.00795004703104496,0.029949979856610298,311.23963870093326,311.44442220802057
2,0.01015527080744505,0.00030777219217270613,0.004083532374352217,0.04997660964727402,107.61965362135805,51.856628170179874
3,0.007461046800017357,0.0017185453325510025,0.007405069191008806,0.058966025710105896,70.29966957221816,39.513977411113956
4,0.01323449146002531,0.005472219083458185,0.036841195076704025,0.05807118862867355,42.21780294620402,36.21380890547687
5,0.03352872654795647,0.00612172344699502,0.05813566595315933,0.06684182584285736,42.04359376992872,31.505085822026274
6,0.03078843466937542,0.01690339669585228,0.04677537828683853,0.06516838073730469,35.44336223332215,29.968444701340275
7,0.03905365988612175,0.01609949767589569,0.06483645737171173,0.060193561017513275,37.073050873001904,28.905504233396925
8,0.020576905459165573,0.008242999203503132,0.06292064487934113,0.04347378760576248,38.568117160952625,27.374696883232815
9,0.017040682956576347,0.05813438445329666,0.08262580633163452,0.04933929443359375,41.43022801772992,25.83352541026511
10,0.02821262553334236,0.08575457334518433,0.050137970596551895,0.04559699445962906,37.106456547065704,26.181459434830884
11,0.054688870906829834,0.043717339634895325,0.05114426836371422,0.06580943614244461,38.75538797155542,24.65861013946531
12,0.05414094403386116,0.04790637269616127,0.022712599486112595,0.047760166227817535,27.718625102845095,25.993201362681873
13,0.03210334852337837,0.031022047623991966,0.013037887401878834,0.06937064230442047,37.64061769877793,28.387309356791803
14,0.045394230633974075,0.016132934018969536,0.013124131597578526,0.0627627819776535,32.4479269686029,27.072920924174753
15,0.040371011942625046,0.015217196196317673,0.013414988294243813,0.07038037478923798,28.799665579338665,27.556399359398995
16,0.04048021882772446,0.012378046289086342,0.02082003839313984,0.060247693210840225,31.078006396349394,26.202677643964165
17,0.02249300852417946,0.030763301998376846,0.02503161132335663,0.0613529272377491,30.621756554525774,27.365874456491554
18,0.04532567039132118,0.018654746934771538,0.016466807574033737,0.06584141403436661,29.47647904700065,25.923722264647267
19,0.024990441277623177,0.02679738961160183,0.026555361226201057,0.04587025195360184,28.425270162679794,27.39571294254057
20,0.013399367220699787,0.03238155320286751,0.01740863174200058,0.055708903819322586,40.35391864440993,29.597267678666896
