epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.0,0.0,0.0,0.05783728137612343,311.23963870093326,311.44442220802057
2,0.0,0.0,0.0035810228437185287,0.04660758748650551,71.45037468860488,65.8690034649058
3,0.0,0.0,0.01971832662820816,0.039885636419057846,66.26221853445267,61.24888103311545
4,0.0,0.0,0.058532100170850754,0.0427253395318985,64.45092797202958,61.38564523688163
5,0.0,0.0011836327612400055,0.05122968927025795,0.05184674263000488,64.81388327316083,60.99563484214312
6,0.0,0.0004959378857165575,0.04964511841535568,0.053242482244968414,63.888295317509886,61.13544231892129
7,0.0017545795999467373,0.0007828264497220516,0.03599303215742111,0.044864896684885025,60.21585318830142,56.38522877368541
8,0.0,0.002125060884281993,0.022144997492432594,0.03876117616891861,60.72713737356966,56.28395354200924
9,0.0,0.006033633835613728,0.028178097680211067,0.046010036021471024,58.540523253675616,57.48925322365841
10,0.00342344818636775,0.002934141317382455,0.0261031836271286,0.04244149476289749,61.25684183197316,58.135876450898536
11,0.006581470370292664,0.004645810462534428,0.028231659904122353,0.050884656608104706,60.0381336569514,54.682585601964405
12,0.010973857715725899,0.008350751362740993,0.027268923819065094,0.04274695739150047,61.999442505207725,57.11226411566176
13,0.008023579604923725,0.006506997160613537,0.03486020117998123,0.04440900310873985,57.84268081250204,55.102707555321274
14,0.007317173294723034,0.005848135333508253,0.01868578791618347,0.036134883761405945,60.13988046476578,57.57693840237954
15,0.004180599935352802,0.010667888447642326,0.027484336867928505,0.035840172320604324,59.00764203273252,54.510456445441775
16,0.012577418237924576,0.010783554054796696,0.01655358448624611,0.04064912348985672,62.92033984335629,54.89600926418623
17,0.013524307869374752,0.023127345368266106,0.019315235316753387,0.033082228153944016,57.60647020565281,52.57941094725524
18,0.015962306410074234,0.02654362842440605,0.021485723555088043,0.03707804158329964,62.71915312021051,54.32793163981182
19,0.017951227724552155,0.028563885018229485,0.030091963708400726,0.0370958186686039,59.14683289658751,55.42092065715761
20,0.017482759431004524,0.032098762691020966,0.018147191032767296,0.03208891674876213,61.61397063953177,57.018226443932406
