epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.004422401078045368,0.0034870945382863283,0.006586077157407999,0.00037306363810785115,311.23963870093326,311.44442220802057
2,0.004803711548447609,0.0010804906487464905,0.007224519737064838,0.06407039612531662,108.66143838636302,61.850518389046044
3,0.023968631401658058,0.004110771231353283,0.019036106765270233,0.05917678773403168,49.73285802422589,48.975869616832085
4,0.006823563948273659,0.007231989409774542,0.02099759317934513,0.056255921721458435,42.436323586594284,42.04548255049065
5,0.015200035646557808,0.012423757463693619,0.03847358748316765,0.050645045936107635,38.72624914642907,34.36545083766737
6,0.07391361147165298,0.02888053096830845,0.05710228905081749,0.06865343451499939,45.948772331528545,35.753807627319475
7,0.10600124299526215,0.013391392305493355,0.052107349038124084,0.06401169300079346,35.56835968739949,33.3514476761396
8,0.1801437884569168,0.019148608669638634,0.04783111810684204,0.0607033297419548,40.19014512201079,31.59652378973155
9,0.25088173151016235,0.06566084921360016,0.05525379627943039,0.06985796242952347,35.93017330263393,30.68675293777781
10,0.3085848093032837,0.0791216492652893,0.03457241132855415,0.053652651607990265,32.53125525008247,29.336240099620625
11,0.3668743073940277,0.058867715299129486,0.03210456669330597,0.07337794452905655,32.161312852626025,28.13205325870615
12,0.37386444211006165,0.0698496624827385,0.031863704323768616,0.06684599071741104,38.93326099644261,31.854347553593243
13,0.2863330543041229,0.01771523803472519,0.03613150492310524,0.05835195258259773,45.25380058820514,32.78417303984176
14,0.2830742299556732,0.019590074196457863,0.017773462459445,0.05396251007914543,36.238717311716044,33.6665804933765
15,0.31642165780067444,0.023366475477814674,0.008892086334526539,0.0662565678358078,37.989010384911126,32.81039136719528
16,0.20694659650325775,0.005159367807209492,0.01348418090492487,0.059536002576351166,36.94341984013175,33.08614557847255
17,0.17260141670703888,0.002791358157992363,0.027961554005742073,0.06673287600278854,38.85898421742883,36.009083701394445
18,0.19087828695774078,0.0077696293592453,0.029105640947818756,0.059160709381103516,37.01155656131243,35.09778593731855
19,0.14149229228496552,0.008164788596332073,0.023733047768473625,0.060071419924497604,37.38836692733031,34.771519763540766
20,0.10243994742631912,0.021348126232624054,0.01459619589149952,0.054430387914180756,42.24608138225139,40.53574619932806
