epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.0,0.0,0.0,0.05763371288776398,311.44375829134435,311.56757733301725
2,0.0,0.0,0.0021465157624334097,0.03009956330060959,72.83289753372489,67.14745536618543
3,0.0,0.0,0.009442373178899288,0.036111682653427124,67.52679882999763,60.04153744196563
4,0.0,0.0,0.05267346277832985,0.035398367792367935,64.77173714426993,60.615814476488424
5,0.006216538604348898,0.0,0.06185675784945488,0.035603053867816925,62.390312578093585,58.141329021227136
6,0.0,0.0,0.054593272507190704,0.03164268285036087,64.6499547870016,59.33102488555201
7,0.0,0.0,0.0507013201713562,0.03848855197429657,59.12280872458382,54.03949957405126
8,0.003935685381293297,8.491839980706573e-05,0.04203050956130028,0.030498217791318893,61.3660707087507,56.06686250271892
9,0.0011155365500599146,0.0008429833105765283,0.048890139907598495,0.03772086650133133,61.0226005274383,56.50512077458109
10,0.0013312831288203597,0.0008701235638000071,0.029167404398322105,0.03694625198841095,61.56293863048825,56.90618603994591
11,0.005219570826739073,0.003074043896049261,0.02498304285109043,0.03712574020028114,61.48193631181027,53.85409799503711
12,0.006506231147795916,0.004635640885680914,0.028409279882907867,0.031815510243177414,59.74981994526678,54.4345156983139
13,0.012657715007662773,0.004394217394292355,0.02795441821217537,0.02936018444597721,59.57274575023425,53.73009279037305
14,0.010262408293783665,0.004788749851286411,0.023739051073789597,0.029863856732845306,60.74564348828068,55.84118080486306
15,0.0013490671990439296,0.007039783522486687,0.023743636906147003,0.03624383732676506,58.25656188025977,53.27706467431412
16,0.008794816210865974,0.004683841951191425,0.02087591588497162,0.03281915932893753,58.16245277240813,53.70752939685215
17,0.012530586682260036,0.006561466492712498,0.02427200973033905,0.032639533281326294,55.21071254965506,51.79674317137449
18,0.0005669621168635786,0.008893895894289017,0.020258205011487007,0.025453295558691025,55.837892658571434,52.769990417742406
19,0.012238736264407635,0.00786169245839119,0.029271403327584267,0.029638633131980896,58.05831615548391,53.520319759045265
20,0.012927170842885971,0.01189768873155117,0.01798834651708603,0.0279367845505476,58.77943077791235,55.41995110990976
