epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.005928292870521545,0.002855519065633416,0.01052065473049879,0.059602245688438416,311.19564518749826,311.3991262451676
2,0.02380535565316677,0.0015585464425384998,0.01375211775302887,0.06662062555551529,64.05555695651205,59.345100572067054
3,0.02392016351222992,0.003967334982007742,0.021415377035737038,0.043770063668489456,68.06394375268619,50.63873400847291
4,0.02354806661605835,0.004594743251800537,0.05773299187421799,0.04779643565416336,48.17477947511745,39.327759093807515
5,0.02562478743493557,0.024655010551214218,0.06450816243886948,0.05352172628045082,44.61571168894466,40.797510257114425
6,0.0830109491944313,0.040636032819747925,0.062433045357465744,0.0463692881166935,43.938734923120705,38.25944266673565
7,0.10349255055189133,0.06962644308805466,0.06665026396512985,0.061505284160375595,38.92413414616371,34.4631776165582
8,0.08776618540287018,0.03539807349443436,0.04102487862110138,0.03681718558073044,37.015493178982126,32.39111767983732
9,0.15887849032878876,0.05505606159567833,0.03480645269155502,0.03840326890349388,41.73945072729998,32.28573084181599
10,0.1883261650800705,0.03229411691427231,0.041168294847011566,0.06520199030637741,43.79434956755554,30.475830759165177
11,0.1800156980752945,0.006491980515420437,0.025234589353203773,0.06237817928195,35.73439161607274,33.55974897057146
12,0.1793327033519745,0.009289257228374481,0.019724247977137566,0.05124213919043541,50.37911491228468,36.98595861016682
13,0.1621549427509308,0.010436730459332466,0.010716213844716549,0.06076669692993164,52.519175878238514,37.177277280516364
14,0.1320345252752304,0.01737961545586586,0.020471341907978058,0.05581457167863846,38.90097230098726,34.45683950573297
15,0.1592119038105011,0.02086145430803299,0.01459888182580471,0.052722446620464325,37.20254698967457,33.53521245294337
16,0.13081379234790802,0.019622396677732468,0.012509704567492008,0.054844215512275696,38.03978882100253,32.428833728842875
17,0.10534191876649857,0.03041883371770382,0.02896568924188614,0.05466725304722786,34.9968019580306,33.91301106470601
18,0.12827610969543457,0.017241470515727997,0.023049451410770416,0.06137898936867714,39.91408622080448,32.796168901819726
19,0.07961981743574142,0.020948108285665512,0.024530189111828804,0.04002683237195015,39.24473414010194,34.30941470076556
20,0.06745532155036926,0.03348759189248085,0.015221210196614265,0.043426513671875,40.9824012664416,35.83385901978633
