epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.004468503408133984,0.0,0.00143953796941787,0.027910565957427025,311.39910316347334,311.52338285172607
2,0.012591310776770115,0.0010219572577625513,0.007119860500097275,0.04052857682108879,151.20362064770814,59.844352505188766
3,0.020416714251041412,0.0012676982441917062,0.014754172414541245,0.03945938125252724,90.92344466882417,47.80062030404818
4,0.013881778344511986,0.0028852010145783424,0.03196656331419945,0.03988520801067352,47.80629591681205,41.684074512370614
5,0.01029151026159525,0.010589039884507656,0.019087228924036026,0.05392424389719963,40.794130562873846,36.99107318833251
6,0.05031098797917366,0.04123569279909134,0.03828627988696098,0.042772889137268066,39.79260908859757,38.10727557666465
7,0.018296092748641968,0.044545359909534454,0.03221442922949791,0.052298203110694885,36.192515515151854,33.367338426013305
8,0.021533329039812088,0.02260761708021164,0.04133681207895279,0.01980483904480934,39.27662895077452,33.45527314010147
9,0.0525856576859951,0.03832545503973961,0.02806362509727478,0.041803110390901566,50.039603745197326,31.848946037176262
10,0.08600682020187378,0.019147152081131935,0.019105104729533195,0.02795739844441414,37.57370421349344,30.411881322084724
11,0.142750546336174,0.004207973834127188,0.026429645717144012,0.05198238417506218,43.92566109969596,28.198589262653968
12,0.1109972894191742,0.0018679287750273943,0.013279789127409458,0.04381754621863365,40.94613546483481,33.733446829921974
13,0.06781238317489624,0.00524171581491828,0.018517890945076942,0.05298116058111191,46.2849103765314,32.50268360313211
14,0.07735038548707962,0.01254743430763483,0.01376424077898264,0.03925563395023346,35.49383736205701,31.865005402401664
15,0.036561544984579086,0.018372559919953346,0.016269834712147713,0.05339282378554344,33.363755819834665,30.11245432086173
16,0.044088710099458694,0.011407346464693546,0.009907973930239677,0.04416699334979057,34.17707257258877,32.70511359297521
17,0.008336669765412807,0.017869727686047554,0.015478387475013733,0.03840828686952591,37.54044581558759,31.390751588007845
18,0.016828104853630066,0.01582326740026474,0.024505576118826866,0.048393234610557556,32.263715267064526,31.459951797805758
19,0.0046262540854513645,0.020278455689549446,0.02620093710720539,0.03974812477827072,39.178579472826414,32.30790663916906
20,0.0,0.0357234925031662,0.034110769629478455,0.03416631743311882,33.6429535804518,31.490821354522666
