epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.0,0.0015098941512405872,0.0038108311127871275,0.04848358407616615,311.23963870093326,311.44442220802057
2,0.0,0.0033779116347432137,0.0009895662078633904,0.04844637215137482,68.44546070310193,45.848394790994405
3,0.007689455058425665,0.001652621547691524,0.006148971617221832,0.03787202760577202,46.13429554674846,39.03025712594331
4,0.009740203619003296,0.001895944238640368,0.025239726528525352,0.05483866482973099,49.9180190668815,32.41654985793963
5,0.02567223459482193,0.00943637266755104,0.03200444206595421,0.05720319598913193,31.863286147009404,28.771712329066276
6,0.015906022861599922,0.01761433854699135,0.04999058321118355,0.05692889168858528,34.0565086896049,29.88999981971986
7,0.02547525055706501,0.007221769075840712,0.05126729980111122,0.060589857399463654,31.14663330342202,29.124639213344835
8,0.017866874113678932,0.010155376978218555,0.036586083471775055,0.051097020506858826,29.862193058812096,27.54622650855589
9,0.018076881766319275,0.03680624067783356,0.025816142559051514,0.057293884456157684,33.394395707113546,26.94031509732855
10,0.024099506437778473,0.05846813693642616,0.025943811982870102,0.052173249423503876,31.4645406798345,25.812189971020246
11,0.03652840480208397,0.03605026751756668,0.02357136830687523,0.05332953482866287,31.999048189310315,24.19873607631726
12,0.04487483575940132,0.033155303448438644,0.024177508428692818,0.06612273305654526,36.85515253360393,27.157566675446674
13,0.019274653866887093,0.04266316443681717,0.020030034705996513,0.06713619828224182,29.355514681347245,28.511903491682915
14,0.04045107215642929,0.029547540470957756,0.020778847858309746,0.05238737910985947,27.952255115417216,27.402394537075054
15,0.05043313279747963,0.03725796192884445,0.012050413526594639,0.06451006978750229,29.178283230104654,27.715607448710728
16,0.04093201458454132,0.024334991350769997,0.011651775799691677,0.0627196729183197,30.22426495557295,28.2286974311113
17,0.04561247676610947,0.024760855361819267,0.01536067295819521,0.055948399007320404,30.643049917532153,28.50564363053809
18,0.05720314756035805,0.012159757316112518,0.027081284672021866,0.0690067932009697,29.060719862439555,27.596833818427484
19,0.05124249681830406,0.010582978837192059,0.03205494582653046,0.05392410606145859,30.91337660230485,30.359701276791185
20,0.03884778171777725,0.027255147695541382,0.039790552109479904,0.05099412798881531,34.78783917077922,32.78856423896647
