epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.0,0.0006183352088555694,0.0011737833265215158,0.027861488983035088,311.44375829134435,311.56757733301725
2,0.0,0.0,0.0020937477238476276,0.04275496304035187,55.645043624948926,44.089730734608054
3,0.005960749462246895,0.0,0.0014659197768196464,0.0484839491546154,63.24485367469518,38.53833741509749
4,0.0,0.0006789875333197415,0.004587816074490547,0.04908541962504387,36.66235408050878,34.22442065841594
5,0.019729074090719223,0.004331061150878668,0.006800343282520771,0.04303467273712158,36.031119603253444,31.328194125773507
6,0.012918192893266678,0.001091709011234343,0.03561104089021683,0.05572838708758354,43.73677450118964,29.901821152916085
7,0.0,0.004597506485879421,0.053132329136133194,0.05138157680630684,36.03710825684047,29.576467151975464
8,0.02617885358631611,0.004850615281611681,0.04712117463350296,0.03887923061847687,31.7370421446615,27.65285006538221
9,0.028752217069268227,0.014663240872323513,0.04638861492276192,0.033671338111162186,43.22028666090367,27.45728098821536
10,0.01967402920126915,0.01403397973626852,0.06230271980166435,0.034711819142103195,42.859446014995314,24.383500771559795
11,0.02623939886689186,0.025530440732836723,0.062033653259277344,0.05044243857264519,42.83722963355555,24.436886594736166
12,0.04405641555786133,0.01955084130167961,0.04582026228308678,0.044513631612062454,33.07373770738741,27.6829698317633
13,0.04244111478328705,0.016624463722109795,0.05303329974412918,0.05174720659852028,32.27319894403246,26.869183479721016
14,0.06631968170404434,0.012168502435088158,0.04240309074521065,0.04216613247990608,28.040755324438322,26.66152318583724
15,0.10590635985136032,0.025108247995376587,0.03198627382516861,0.048139676451683044,30.512394893644057,26.690398980349215
16,0.1307268887758255,0.01671094447374344,0.03413483127951622,0.042763903737068176,30.374539490567003,27.341444677436414
17,0.09303854405879974,0.016332099214196205,0.02885344997048378,0.04581071808934212,28.744944349282974,26.922754058918258
18,0.1310863494873047,0.01787020079791546,0.02155725657939911,0.0434257797896862,30.868566135942075,28.02004462929
19,0.09942693263292313,0.022277161478996277,0.018894735723733902,0.03981486335396767,31.167915618982562,29.451271646476528
20,0.10842643678188324,0.032553207129240036,0.02318534068763256,0.03691205754876137,34.87817510433683,30.135315013700506
