epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.0,0.0014554483350366354,0.01098183449357748,0.07631892710924149,311.5446205334631,311.1312676484826
2,0.008501581847667694,0.0002952944487333298,0.008545286022126675,0.0717574805021286,58.06083326272139,51.447608735887
3,0.02308207005262375,0.00862579233944416,0.030735455453395844,0.06302637606859207,47.3095862002981,39.01422067733503
4,0.013203367590904236,0.023582005873322487,0.07877884060144424,0.07173769176006317,39.40048706531226,35.83343656645974
5,0.02967858500778675,0.16533710062503815,0.09512284398078918,0.06590243428945541,33.7439740761057,31.858177263447175
6,0.05341720953583717,0.22958211600780487,0.10468953847885132,0.07497137039899826,34.343116347637505,30.233533650081597
7,0.1428697258234024,0.2600010335445404,0.06977415829896927,0.07916358858346939,29.778572875772596,27.552449493633503
8,0.2809516191482544,0.21242211759090424,0.06713097542524338,0.06351678818464279,29.831178990725107,27.192326537483865
9,0.4719463288784027,0.2026769369840622,0.06470475345849991,0.06906047463417053,30.711203741249335,26.172411343488733
10,0.5598465204238892,0.1896980106830597,0.059876687824726105,0.07357759773731232,29.61507897860426,26.704837681554125
11,0.6021766662597656,0.17445319890975952,0.07170210778713226,0.0678086057305336,31.41708728546658,28.234554712114573
12,0.5413920283317566,0.17513105273246765,0.051357701420784,0.07428913563489914,38.96438398084723,31.451965102505454
13,0.5381199717521667,0.14148938655853271,0.04631861671805382,0.07845453172922134,44.542326820106666,35.2969200611507
14,0.5385757088661194,0.14631371200084686,0.04405499994754791,0.0714104175567627,41.35655332704616,34.974485431727885
15,0.5416694283485413,0.1083848848938942,0.03158948943018913,0.08771392703056335,40.5307096062582,35.905323889080336
16,0.3969249725341797,0.0693991482257843,0.027196791023015976,0.07153934985399246,50.049028888289456,37.654715641337646
17,0.3470843434333801,0.06168069690465927,0.039388470351696014,0.07551363110542297,46.176709907072336,40.77555683472673
18,0.3064775764942169,0.046469151973724365,0.030781442299485207,0.08549503982067108,46.241993894376066,41.9327201621887
19,0.30759766697883606,0.0427335724234581,0.021491732448339462,0.060608427971601486,47.979277924738255,42.73016729010362
20,0.22713427245616913,0.05388186499476433,0.01881074160337448,0.06173461303114891,49.07234740978379,42.47008759142187
