epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.0021001873537898064,0.0008021622779779136,0.0031054913997650146,0.06875826418399811,311.5446205334631,311.1312676484826
2,0.0,0.0,0.002572704805061221,0.052294619381427765,70.35898430025816,67.48945389632695
3,0.002483574440702796,0.00028958902112208307,0.07067661732435226,0.04322776570916176,64.93110861370354,64.37209582312849
4,0.0,0.002568598138168454,0.028850719332695007,0.03877696767449379,65.36979539277706,62.66996750168818
5,0.0003848277556244284,0.002855972619727254,0.021598922088742256,0.030945124104619026,67.9189897969755,63.00868857356545
6,0.0,0.004937340971082449,0.020313909277319908,0.03265126794576645,73.50850910514058,62.59948566988729
7,0.004191082436591387,0.010057035833597183,0.012776303105056286,0.0329984575510025,72.59912652542153,58.34067070080687
8,0.009682239033281803,0.023415958508849144,0.008482008241117,0.022802917286753654,70.43500238135752,59.74760768026556
9,0.009066406637430191,0.026010194793343544,0.010221877135336399,0.030454397201538086,73.55207231044946,61.22484356405906
10,0.004892752040177584,0.04279423505067825,0.012433632276952267,0.0304256584495306,72.17964637618425,59.76502667142793
11,0.009261135011911392,0.0668225884437561,0.009024431928992271,0.046433690935373306,72.54434102950205,57.06461025619282
12,0.022121667861938477,0.05117024853825569,0.010685918852686882,0.041726212948560715,68.01231771111017,58.678223497047526
13,0.006929479073733091,0.04584423825144768,0.013035327196121216,0.040465448051691055,63.16138762348743,56.23967064521537
14,0.013720842078328133,0.04808138683438301,0.008562196977436543,0.03576405718922615,71.04648591311118,59.492140187984006
15,0.023018507286906242,0.060633547604084015,0.009463456459343433,0.04100276902318001,64.03919932451788,55.8171778110262
16,0.03484008088707924,0.04753073677420616,0.008410089649260044,0.03643452003598213,66.92305950093817,58.04947946071559
17,0.0261867493391037,0.06286569684743881,0.00881445687264204,0.04513615369796753,65.94304565021412,54.83699561020242
18,0.03167928010225296,0.05971091240644455,0.0065801749005913734,0.047860682010650635,62.24352966053803,55.71898714907968
19,0.02341068536043167,0.04025605693459511,0.00906491931527853,0.038391467183828354,66.02653883067785,56.95872586906671
20,0.029708687216043472,0.0707678571343422,0.006806224584579468,0.043280210345983505,68.57123545975008,58.653007477138885
