epoch,autocorr_step_0,autocorr_step_1,autocorr_step_2,autocorr_step_3,free_fid,clamped_fid
1,0.001626041834242642,0.0016316407127305865,0.01260626781731844,0.0753558948636055,311.5446205334631,311.1312676484826
2,0.0,0.0,0.009272286668419838,0.06134939193725586,57.47052701320618,49.32687869116222
3,0.008452205918729305,0.002473172964528203,0.06289042532444,0.0630175992846489,46.38286217636028,42.44634349239263
4,0.011668471619486809,0.0,0.14107702672481537,0.06042123958468437,43.546097427730786,41.04373774424417
5,0.01678532175719738,0.005921060219407082,0.12829983234405518,0.06489864736795425,43.24814849287958,40.04172213583067
6,0.011460985988378525,0.009216624312102795,0.09833860397338867,0.06487730145454407,41.434360892634686,38.64685238594879
7,0.011247741989791393,0.022524630650877953,0.0831693708896637,0.0664948895573616,42.10261803735841,38.1085987470631
8,0.041512973606586456,0.03312738984823227,0.06745105981826782,0.05714310333132744,43.54035714364181,38.78174690126974
9,0.039764855057001114,0.10698322206735611,0.06249547004699707,0.06521203368902206,37.85127894136926,34.69897799029053
10,0.07038094103336334,0.17265278100967407,0.05256206914782524,0.06415233016014099,39.61750733417651,37.61945394633648
11,0.06477084010839462,0.1685573160648346,0.04444587603211403,0.05986498296260834,41.060561168516074,36.017789567033276
12,0.09885004162788391,0.1692039966583252,0.04053615406155586,0.060713447630405426,42.72775077362695,38.544315527486674
13,0.07193642109632492,0.17649249732494354,0.047412190586328506,0.07280189543962479,43.05067258127315,38.76585053686932
14,0.07730016857385635,0.12095016986131668,0.03435923904180527,0.05739910155534744,44.91521261973733,40.770518905490576
15,0.09871727973222733,0.13944073021411896,0.04008501395583153,0.07092341035604477,44.301770101805346,39.32046947331867
16,0.06868835538625717,0.10149738937616348,0.03633084520697594,0.06274694949388504,44.09431178007958,39.969807929534795
17,0.06369493156671524,0.09179435670375824,0.035933006554841995,0.060890596359968185,43.33732193853197,39.432520699160364
18,0.0608217753469944,0.07884734869003296,0.028959965333342552,0.06402478367090225,43.03851215632076,40.36235313123743
19,0.07111073285341263,0.045998625457286835,0.028036070987582207,0.06622842699289322,46.63063497619356,41.217323414774796
20,0.0710841715335846,0.06095251813530922,0.02425730600953102,0.05312105640769005,46.520028921246876,42.88533668878304
